replay_buffer/size,trainer/QF1 Loss,trainer/min QF1 Loss,trainer/QF2 Loss,trainer/min QF2 Loss,trainer/Std QF1 values,trainer/Std QF2 values,trainer/QF1 in-distribution values Mean,trainer/QF1 in-distribution values Std,trainer/QF1 in-distribution values Max,trainer/QF1 in-distribution values Min,trainer/QF2 in-distribution values Mean,trainer/QF2 in-distribution values Std,trainer/QF2 in-distribution values Max,trainer/QF2 in-distribution values Min,trainer/QF1 random values Mean,trainer/QF1 random values Std,trainer/QF1 random values Max,trainer/QF1 random values Min,trainer/QF2 random values Mean,trainer/QF2 random values Std,trainer/QF2 random values Max,trainer/QF2 random values Min,trainer/QF1 next_actions values Mean,trainer/QF1 next_actions values Std,trainer/QF1 next_actions values Max,trainer/QF1 next_actions values Min,trainer/QF2 next_actions values Mean,trainer/QF2 next_actions values Std,trainer/QF2 next_actions values Max,trainer/QF2 next_actions values Min,trainer/actions Mean,trainer/actions Std,trainer/actions Max,trainer/actions Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/policy fn evaluation (s),time/training (s),time/epoch (s),time/total (s),Epoch
999981,38.00199,27.363503,38.041725,27.36312,0.00018734051,0.00018826628,0.0044695935,0.0010488438,0.007574496,0.0015330468,-0.0022125535,0.00076191145,-0.0005415693,-0.004252257,0.004471388,0.0010529581,0.0075051533,0.001509967,-0.0022021236,0.0007461253,-0.0004746063,-0.004188237,0.0044688033,0.0010418341,0.0075213797,0.0015130886,-0.0022075577,0.0007612979,-0.00045703154,-0.0044782492,-0.0013041511,0.61249375,0.9989304,-0.99999994,3.1455965,0.8871827,4.8922186,0.7972267,1,1,-2.011416,0.0044104056,0.0010265177,0.0075513106,0.0015065053,-0.002187909,0.0007815663,-0.00051257375,-0.0039297,3.1430178,0.8872731,4.890193,0.79388106,-2.0136254,0.39541692,-0.93831336,-2.6861348,-0.00022870331,0.0006427244,0.001047842,-0.0019383534,0.00024679824,0.00084795954,0.0017866595,-0.001650644,0.9999000430107117,-0.0,1000,126,7.936507936507937,1.0892405374157308,12,7,0.6673093464076939,0.17269047828359346,1.0136293235213292,-0.18116235107919698,5.296105923870585,0.919810174875983,8.455150897218875,3.296623919970456,-0.26344287,0.65189135,0.99936104,-0.9985276,126,5.296105923870585,881,6,146.83333333333334,22.39357546758048,178,119,0.9751727987218926,0.07734019344177666,1.3228998078602263,0.7716900558139749,143.1878726123312,28.243797251636003,191.45270712836643,112.62195630457562,-0.00030077682,0.0003521937,0.00033262197,-0.0007323204,6,143.1878726123312,0.48629759199684486,0.003470375027973205,0.8118475670053158,19.851827239006525,21.15344277303666,28.0862666790199,0
999981,23.053175,15.354935,22.64121,15.544651,2.2777061,2.3245018,6.4029036,5.2775917,18.795944,-2.5743117,6.626972,5.344771,18.590868,-2.6941128,4.779619,5.3641667,19.438278,-2.4948795,4.9474072,5.475458,18.691854,-2.5429997,6.3726964,5.2790194,18.36143,-2.6474304,6.5993867,5.356262,18.84574,-2.6798031,0.032211475,0.61173946,0.9994843,-0.99998945,3.2615976,0.80413085,4.489415,0.87410074,1001,1001,-7.739457,9.202468,4.094393,19.019934,0.5513519,9.405786,4.141177,18.071543,1.5464942,9.935202,4.8248863,18.931654,0.24088526,-1.3987944,1.1812084,3.7357898,-4.1426086,0.024486678,0.39482686,1.0308505,-1.3488995,-0.27545765,0.34305418,0.7467787,-1.061139,0.9064825177192688,-0.43146389722824097,1903,131,180.6,120.13758779000017,368,22,2.778888604541094,1.0438054947260103,5.441769458287792,0.7969824854161223,501.8672819801215,372.33203059304856,1066.6441738756234,21.142200232613547,0.07809092,0.60675853,0.99978924,-0.9999745,5,501.8672819801215,1853,21,64.8,1.0456258094238748,66,63,1.9405814622949689,0.6374671337421358,3.064299729168681,0.9988997586288062,125.749678756714,2.3567244514076338,128.6043126440583,121.56940759174928,0.114500925,0.18618242,0.47592783,-0.5894054,15,125.749678756714,0.4784625460160896,0.004127754014916718,0.8349952159915119,19.546033616992645,20.863619133015163,48.95206584697007,1
999981,22.06506,14.262039,22.956823,14.7380295,2.7758665,2.8220677,7.6459265,10.380674,32.037205,-10.532012,7.7925386,10.368414,32.458218,-10.061243,5.2408524,10.610844,32.406548,-10.673526,5.316189,10.638838,32.4729,-10.417142,7.327844,10.29784,32.716663,-10.917519,7.4791427,10.337099,33.048466,-10.102262,-0.022691451,0.6232153,0.99982166,-0.99997425,3.132157,0.9291398,4.690684,0.7886359,2001,2001,-8.609155,10.522753,9.4227915,32.71511,-5.247194,10.577242,9.488307,33.11101,-4.2990975,10.57095,9.928738,32.47248,-4.7693667,-1.2319586,1.2807758,4.121685,-4.7066035,-0.024341239,0.51091707,1.428536,-1.6821144,-0.3024482,0.3847616,0.8409004,-1.1643382,0.823143720626831,-0.8232349753379822,2670,137,127.83333333333333,99.65844447690098,234,25,2.5910395449534547,1.0824596228317396,5.306046848757356,0.7580390020371798,331.22122182988323,299.5556050252759,658.4232882522322,26.164667138448433,0.12055121,0.58825964,0.99924326,-0.99999994,6,331.22122182988323,2620,24,255.66666666666666,18.856180831641268,269,229,2.915112554045892,0.8609466546245169,4.603739307977649,0.9451590144790198,745.2971096510661,35.00139299369928,772.7103487805193,695.8969051224748,-0.030316235,0.37534413,0.7948854,-0.9477551,3,745.2971096510661,0.4675068010110408,0.0024126089992932975,0.817412203992717,19.81008988499525,21.0974214989983,70.05301267496543,2
999981,25.130817,13.788006,25.24952,14.197205,3.1448345,3.1248395,7.8668914,13.657734,39.281853,-19.074533,8.145805,13.779511,39.0954,-18.17524,4.803052,13.982946,35.35677,-19.426266,5.029893,14.266638,37.6788,-18.596926,7.651696,13.6715145,37.56181,-19.50626,7.8979692,13.825114,37.764614,-18.222313,0.018020669,0.62156266,0.99899757,-0.9999674,3.136044,0.86910385,4.459482,0.8369219,3001,3001,-8.879552,10.809857,12.840187,39.112713,-11.690397,10.950016,12.891419,39.169037,-10.506749,10.755242,13.315387,37.631256,-11.400397,-1.0399789,1.4159276,5.4625626,-4.7218413,0.04875632,0.53661984,1.4717387,-1.9970481,-0.39339837,0.40336466,0.95717365,-1.3084236,0.7476593255996704,-1.174471139907837,3504,141,208.5,109.13867325563382,314,27,3.0743104314980423,1.1461349554142894,5.0634187611370285,0.8135007735563209,640.9937249673418,377.0103062620032,1022.5413348822474,30.137442292851954,0.045493178,0.6240629,0.9999885,-0.99999815,4,640.9937249673418,3613,28,248.25,2.384848003542364,251,245,3.1272349046414485,1.010986668249412,4.666459993173004,0.8910712276029995,776.3360650772396,6.287475079903598,782.0903019500688,766.550004544339,-0.036481004,0.41452578,0.81984925,-0.96569455,4,776.3360650772396,0.47905316299875267,0.0050565809942781925,0.8127119439886883,19.744800439977553,21.041622127959272,91.09674298993195,3
999981,26.040398,13.438713,27.205025,13.772194,3.5135527,3.55412,8.736265,17.08126,51.03696,-27.819439,8.430529,17.12225,51.091316,-29.311686,4.6595907,17.657516,51.879818,-30.5877,4.24688,17.754248,50.44319,-29.780659,8.205121,17.135784,51.539505,-30.164305,7.9563866,17.167881,50.969955,-29.859608,0.033789188,0.60402817,0.999978,-0.9999608,3.1537945,0.81109375,4.9359217,0.8719409,4001,4001,-8.882003,11.3131275,16.27059,49.576485,-16.23253,10.927332,16.261435,49.419643,-16.451485,12.08736,16.787874,52.607014,-22.413364,-0.84502983,1.406086,4.650252,-3.683078,-0.02160084,0.59688044,1.5753317,-1.8377365,-0.46198234,0.46789676,0.853884,-1.4816235,0.6791590452194214,-1.487274169921875,4475,145,242.75,19.79109648301478,276,224,3.0446337480604564,1.1124854410647498,5.272458893205335,0.840230942829748,739.0848423416758,87.7987371401147,889.8536663064489,676.5117351072698,0.053252727,0.61680984,0.9999052,-1.0,4,739.0848423416758,4329,30,358.0,8.0,366,350,3.2785201437261815,0.9201131214631546,4.760295440448703,0.8672273535347278,1173.710211453973,13.005785464432165,1186.7159969184052,1160.7044259895408,-0.017440766,0.4507717,0.8756637,-0.98360085,2,1173.710211453973,0.4684075800178107,0.002561531000537798,0.8073776310193352,19.914628638973227,21.19297538101091,112.2931800809456,4
999981,25.510052,13.573822,24.80539,13.50602,3.824222,3.8478928,9.508856,18.938448,57.556293,-35.543148,9.522104,19.063387,56.687073,-35.049824,4.981923,19.254316,54.8229,-36.024227,4.934851,19.397203,54.900635,-34.980507,9.065325,19.051834,56.599056,-36.812786,9.10938,19.123959,55.05865,-35.58875,0.07474615,0.60284126,0.99980307,-1.0,3.1338158,0.9113437,5.1914034,0.76332355,5001,5001,-9.773407,12.089769,18.54093,57.807873,-23.789549,12.097702,18.63378,55.941986,-24.024935,12.232557,19.00144,54.952606,-29.838352,-0.6872854,1.6489654,8.706879,-6.2055016,0.012079495,0.6422588,1.7014422,-3.1953228,-0.4882461,0.48869178,1.378122,-1.4592916,0.6170220971107483,-1.7800545692443848,5451,149,244.0,141.14354395437292,402,25,3.067225305328963,0.9764560839944574,4.656483311899194,0.7980139872672896,748.4029745002669,480.047401499867,1320.0738463728085,26.330810517503245,0.054309305,0.6128662,0.9998578,-0.9999986,4,748.4029745002669,5008,32,339.5,1.5,341,338,2.9931906576616147,0.783867429723821,4.451854720734026,0.8523001732649791,1016.1882282761183,26.97301651941507,1043.1612447955333,989.2152117567032,-0.0053349244,0.42823872,0.9060631,-0.9942837,2,1016.1882282761183,0.5000241590023506,0.004245146992616355,0.7978581780043896,19.818491492973408,21.120618976972764,133.41587835989776,5
999981,28.452133,13.819832,28.188198,14.159019,3.879255,4.0360866,13.055303,22.25131,62.527805,-39.686695,13.561529,22.304941,62.76262,-40.258274,8.095296,22.966343,60.90254,-42.675694,8.415372,23.101648,61.9388,-42.386276,12.356263,22.237528,60.717766,-38.169193,12.821454,22.29066,61.069214,-38.52085,-0.01050128,0.61949617,0.99972993,-0.9999976,3.2148786,0.7917487,5.234444,0.8544813,6001,6001,-13.46219,15.338543,21.872597,59.24032,-27.63586,15.844178,21.96037,60.41333,-26.229214,15.216463,22.056503,61.547176,-29.184345,-0.6255014,1.5643396,4.81822,-5.275219,-0.011835844,0.6813896,1.7165164,-3.230415,-0.503925,0.45127591,1.3009349,-1.5005423,0.5606909990310669,-2.0973124504089355,6190,153,184.75,159.31788192164746,385,28,3.068678174752609,1.1713620704843244,5.302299097583036,0.785066945150286,566.9382927855446,541.3260822254892,1222.2542940805736,31.62502707373312,0.07325271,0.62222254,0.9997067,-0.99999976,4,566.9382927855446,5782,35,258.0,15.641824275533422,280,245,3.2722382922695434,1.1330460146094123,5.12814404340107,0.848258999872037,844.2374794055426,59.56664545325637,927.8484112550489,793.5333095148278,-0.019536635,0.48458025,0.9231066,-0.99530214,3,844.2374794055426,0.4671042109839618,0.004547154007013887,0.7973431670106947,19.527861829003086,20.796856361004757,154.21609924093354,6
999981,26.45621,13.997627,27.046715,13.933517,3.988945,4.054259,14.785217,22.512537,65.27206,-46.754295,15.243593,22.446224,65.967354,-46.92755,9.163131,23.081335,64.73475,-48.748074,9.554973,23.007027,66.35773,-48.394215,14.097183,22.583006,64.6827,-48.80557,14.557449,22.511742,64.570816,-48.26713,0.045190867,0.5827005,0.9998967,-0.9999433,3.1015468,0.8742113,4.347663,0.7832574,7001,7001,-14.985497,16.528477,22.22621,65.51476,-29.22496,16.997797,22.135538,67.06239,-28.025326,17.09081,22.428976,64.48485,-40.58385,-0.45673245,1.4488287,5.687029,-5.106696,0.028942266,0.66530323,1.6815732,-2.1495426,-0.64238256,0.4714693,0.70926344,-1.6473695,0.5095957517623901,-2.329981565475464,7000,157,202.5,136.84754290815746,396,31,2.8994692602942114,1.1062545044032215,5.502067791561357,0.7534770257663337,587.1425252095778,474.2192147809064,1267.5127464522022,36.653834009998825,0.10839673,0.61622554,0.9997429,-0.99999994,4,587.1425252095778,6625,38,281.0,6.164414002968976,288,273,3.3100457441623696,1.1049290784636747,4.908757784978451,0.8301804170831334,930.1228541096257,23.813911464887795,955.3144458968344,898.1701125296211,-0.02340519,0.48917753,0.9390071,-0.9920268,3,930.1228541096257,0.48053041999810375,0.002538425993407145,0.8165434030233882,19.203944769018563,20.50355701803346,174.72291457394022,7
999981,31.143326,13.7237625,30.697357,13.988953,4.0917063,4.1171513,17.955734,24.058947,74.90354,-47.776646,17.959377,24.033863,74.103714,-48.948524,12.22135,24.678432,73.879745,-50.792114,12.191579,24.594501,72.9551,-50.47092,17.282797,24.0088,74.53252,-46.910202,17.326027,23.955355,73.84418,-48.78608,0.03373802,0.6189446,0.99990433,-0.9999979,3.0932455,0.86292166,4.4648223,0.75522935,8001,8001,-17.699898,19.721142,23.787489,74.89124,-32.82469,19.661058,23.74269,73.64879,-32.494106,19.616493,23.74342,73.82015,-35.102787,-0.31674922,1.625712,3.603492,-5.2172055,0.0036245994,0.7295379,1.7690676,-2.1463346,-0.61876047,0.49046257,0.8067252,-1.6451719,0.4633179306983948,-2.551398277282715,7717,161,179.25,151.07841506979082,344,27,2.8319267960706798,0.9834632408492336,4.658019321222651,0.7950191860837478,507.6228781956694,475.58474862342587,1006.3999759883973,29.627118284470722,0.06276033,0.6044731,0.99992794,-0.9999904,4,507.6228781956694,7437,41,270.6666666666667,0.4714045207910317,271,270,3.3244286020721177,1.1793000111352208,5.00199689740265,0.8239730406670484,899.8120082941869,2.738279978810931,901.979901942838,895.9491329515942,-0.032709036,0.5014792,0.95621735,-0.9967478,3,899.8120082941869,0.4701906379777938,0.0024052739900071174,0.8098518769838847,19.720403535990044,21.00285132494173,195.7277474878647,8
999981,26.130558,12.82235,25.481262,13.358429,4.4763746,4.4354014,18.841537,26.543962,70.72544,-47.413296,19.25645,26.764666,73.34504,-46.807602,12.345146,27.100578,70.07026,-46.969543,12.805138,27.305216,72.05452,-47.09136,18.27823,26.3806,70.98601,-44.685658,18.640759,26.61366,73.10345,-46.631226,0.004940003,0.5979736,0.99955684,-1.0,3.0741525,0.91938263,4.3973064,0.854088,9001,9001,-18.526775,20.705648,25.99683,70.171295,-30.329683,21.012785,26.107317,73.11776,-29.52877,20.881126,26.539083,72.39055,-33.67669,-0.43028256,1.6426703,6.143165,-4.820028,0.0019808833,0.7641691,1.8853182,-3.6472652,-0.6374664,0.49847734,1.4398898,-1.6466771,0.42122092843055725,-2.9654855728149414,8225,169,63.5,100.37305415299467,329,23,2.331371011521948,1.1436189762364573,4.2836443470583525,0.7634969313296225,148.0420592316438,318.8989795494051,991.715317724498,23.383106252827485,0.11281904,0.56406003,0.99986494,-0.99999607,8,148.0420592316438,8288,44,283.6666666666667,4.189935029992179,288,278,3.297241455788647,1.105184946140575,4.762571214185649,0.8239171099170425,935.3174929587134,18.617720514335584,953.0888297128549,909.6073195903199,-0.022058986,0.5056685,0.96871585,-0.9957101,3,935.3174929587134,0.48160443699453026,0.0022455750149674714,0.8326186689955648,19.903433444997063,21.219902126002125,216.94966731785098,9
