replay_buffer/size,trainer/QF1 Loss,trainer/min QF1 Loss,trainer/QF2 Loss,trainer/min QF2 Loss,trainer/Std QF1 values,trainer/Std QF2 values,trainer/QF1 in-distribution values Mean,trainer/QF1 in-distribution values Std,trainer/QF1 in-distribution values Max,trainer/QF1 in-distribution values Min,trainer/QF2 in-distribution values Mean,trainer/QF2 in-distribution values Std,trainer/QF2 in-distribution values Max,trainer/QF2 in-distribution values Min,trainer/QF1 random values Mean,trainer/QF1 random values Std,trainer/QF1 random values Max,trainer/QF1 random values Min,trainer/QF2 random values Mean,trainer/QF2 random values Std,trainer/QF2 random values Max,trainer/QF2 random values Min,trainer/QF1 next_actions values Mean,trainer/QF1 next_actions values Std,trainer/QF1 next_actions values Max,trainer/QF1 next_actions values Min,trainer/QF2 next_actions values Mean,trainer/QF2 next_actions values Std,trainer/QF2 next_actions values Max,trainer/QF2 next_actions values Min,trainer/actions Mean,trainer/actions Std,trainer/actions Max,trainer/actions Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/policy fn evaluation (s),time/training (s),time/epoch (s),time/total (s),Epoch
999981,37.969414,27.42113,37.988724,27.420765,0.00016648811,0.00015390481,-0.0042825066,0.0016780989,-0.0009745534,-0.008259688,-0.0075171636,0.0011482094,-0.0045983735,-0.010839424,-0.0042840987,0.0016728583,-0.0010185139,-0.008489635,-0.007514262,0.0011429386,-0.004774778,-0.010975912,-0.0042830165,0.0016743039,-0.0009345603,-0.008431379,-0.007517282,0.0011477981,-0.0046583237,-0.010886042,0.011998653,0.6136369,0.99754983,-0.9999915,3.1332445,0.86329186,4.517153,0.8327139,1,1,-1.9903829,-0.0043289857,0.0017143375,-0.0011946589,-0.00845821,-0.007487321,0.0010921315,-0.0049902303,-0.01033817,3.1266725,0.8630148,4.509787,0.8266634,-1.9979486,0.35932323,-0.9353055,-2.725409,-0.00026381086,0.00080767076,0.0014530461,-0.0014271119,0.00062176783,0.0005054076,0.0015040947,-0.0009613233,0.9999000430107117,-0.0,996,131,7.603053435114504,0.7483252478261051,10,6,0.6085228116242355,0.25167496306358195,1.0186884373007439,-0.17583627600439816,4.62663145326518,0.7666244655308878,7.491645098136359,2.806047146474765,-0.3826362,0.58888483,0.99636346,-0.99815416,131,4.62663145326518,960,8,120.0,10.747092630102339,143,102,0.9691007084731328,0.04109461812463077,1.0425786242846633,0.8229177419704286,116.29208501677593,12.822531702218065,144.71926843542622,95.96022973586841,-0.00027736783,0.0006257637,0.00060513674,-0.00094367116,8,116.29208501677593,3.8281376879895106,0.003675593005027622,0.8199708430329338,66.72035959298955,71.37214371701702,78.68228451092727,0
999981,21.599487,15.329292,22.142588,15.810078,2.456883,2.3312635,6.2599487,6.098693,19.9314,-4.581287,6.1321235,5.9277973,20.141365,-4.299474,4.4594316,6.2340074,19.74917,-4.6151166,4.4457464,5.987801,20.434395,-4.245612,6.228923,6.000556,20.182856,-4.6740837,6.083505,5.821055,20.351358,-4.1609054,-0.011083412,0.6157493,0.9997501,-0.9999888,3.119109,0.8829971,4.3737025,0.7921645,1001,1001,-7.4376335,9.153204,4.951294,19.642658,-2.7298305,8.832701,4.871223,18.710922,-2.501392,9.011465,5.4000015,20.217075,0.31620377,-1.5055684,1.1472429,3.536762,-5.249804,0.0017367242,0.392894,1.0659404,-1.5353339,-0.25812748,0.35784477,0.73292273,-1.0656512,0.9064493775367737,-0.4421008229255676,1994,138,142.57142857142858,98.45355270794613,245,24,2.7541551099605983,1.0856169038518475,4.94927406093842,0.7617789604052744,392.6638285343824,310.6727338006394,675.9589660915572,24.131212683973374,0.06435568,0.5943643,0.9995151,-0.9999886,7,392.6638285343824,1911,22,67.92857142857143,1.386891988496257,71,66,1.9296992255857044,0.541634900734892,2.7762881830859265,0.9990716386423797,131.0817116808575,3.1093928226686125,138.23751872374785,126.501793624835,0.063411176,0.20931351,0.45111793,-0.62842774,14,131.0817116808575,3.4246367639862,0.005679367983248085,0.823315059999004,66.08278211305151,70.33641330501996,149.02092138893204,1
999981,27.084812,14.196331,27.819534,14.70916,3.1086621,2.9409914,5.7844286,10.210475,30.147886,-14.589421,5.905439,10.073166,30.941612,-13.755069,2.7620983,10.362217,30.205692,-14.904179,3.0949388,10.154053,31.151838,-13.97023,5.398052,10.274397,30.18691,-14.408065,5.578378,10.133834,30.661293,-13.837433,0.04250331,0.6020802,0.9985854,-0.99999017,3.0128565,0.93030685,4.834499,0.81355053,2001,2001,-6.6836586,8.785639,9.194639,29.419743,-10.230603,8.731308,9.241351,30.316889,-9.564835,8.264354,9.305376,29.41087,-7.305128,-1.3319674,1.1279042,4.817736,-4.107934,0.0426809,0.47302195,1.1760263,-1.5007718,-0.35414112,0.37702435,0.73241234,-1.197998,0.8231891393661499,-0.8424491286277771,2832,142,209.5,119.82591539395808,359,24,2.9140831145723882,1.0293388786808408,4.922975926225529,0.8087232709275214,610.5004125029153,381.94822315235274,1091.6933062330722,24.5866446442814,0.061345134,0.6129105,0.99981153,-1.0,4,610.5004125029153,2847,27,187.2,17.209299811439163,203,156,2.8057833417717655,0.9368534429672516,4.477737896909983,0.9481790910789021,525.2426415796746,71.80443397386456,589.8464969653513,393.5301421426012,-0.029047135,0.35105506,0.759543,-0.9502456,5,525.2426415796746,3.2085401059594005,0.005017025978304446,0.8153933699941263,68.81340223102598,72.8423527329578,221.86649433296407,2
999981,26.422686,14.237373,26.330338,14.303307,3.2092276,3.1053214,7.3556914,14.600468,40.459393,-23.727793,7.3995147,14.535699,40.559364,-24.001047,4.0744133,14.822714,40.75622,-24.385328,4.312619,14.684429,40.880547,-24.006626,7.0429153,14.530983,40.180965,-24.206163,7.153572,14.465078,40.425575,-23.736845,0.039123286,0.6010064,0.9998228,-0.9999961,3.067132,0.9516073,4.6551824,0.8238292,3001,3001,-8.350557,10.133094,13.655237,40.32728,-16.504501,10.163256,13.699814,40.712414,-14.228457,9.924765,14.04145,40.763496,-17.113365,-1.1676006,1.3293606,3.8797626,-4.882054,0.029504756,0.5238863,1.354472,-2.1935184,-0.42637625,0.38978285,0.79051006,-1.2930243,0.7478205561637878,-1.2106719017028809,3697,145,288.3333333333333,12.657891697365017,304,273,3.1780238735709623,1.0604412191404853,4.965953845034562,0.7940598883729926,916.3302168796275,26.11015225671194,935.5533864117798,879.4154749489189,0.01750171,0.62341595,0.9999076,-0.9999986,3,916.3302168796275,3658,28,811.0,0.0,811,811,3.208305031288019,0.6056375406402302,4.5853826172210805,0.9041637350245911,2601.9353803745867,0.0,2601.9353803745867,2601.9353803745867,-0.04039248,0.41220638,0.86262333,-0.97293544,1,2601.9353803745867,3.5390706139733084,0.004808495985344052,0.8472166159772314,68.4146453840076,72.80574110994348,294.6745223219041,3
999981,28.068888,13.219379,28.467175,13.712971,3.7108688,3.5494003,6.1072764,17.155827,42.88455,-34.629124,6.055607,17.127623,42.44809,-35.213966,2.0248363,17.558092,42.939808,-34.43231,2.2376838,17.429182,42.230953,-35.969093,5.7157316,17.061846,42.715202,-34.563835,5.721102,16.979261,41.940414,-35.913143,0.0014404239,0.6193947,0.9992644,-0.99998873,3.1323333,0.89774466,4.8805695,0.8101886,4001,4001,-6.7762947,9.134179,16.390434,42.843925,-23.949186,8.927255,16.449667,42.97657,-24.301054,9.940029,16.939285,45.16567,-27.638304,-0.96525276,1.2778646,2.8881855,-5.477383,0.016058428,0.5720455,1.4900508,-1.8707902,-0.42382005,0.4349487,0.8887025,-1.3823916,0.6794025897979736,-1.5323505401611328,4688,151,165.16666666666666,115.77768447426395,355,27,2.8692901633340115,1.094236533280666,5.215992384981727,0.8033994437411531,473.9110919773345,391.90911724018406,1121.0672154671308,30.16468644366108,0.08180007,0.59717697,0.9994591,-1.0,6,473.9110919773345,4429,31,257.0,9.201449161228174,270,250,3.237671916613216,1.0736569044930486,5.0750263285114245,0.8651766038620728,832.0816825695965,34.45748417615517,880.8111111584452,807.4732149609546,-0.03087578,0.45291102,0.8696497,-0.990607,3,832.0816825695965,3.494819977961015,0.002693322952836752,0.8285241260309704,68.3334252149798,72.65946264192462,367.3359430898563,4
999981,26.170362,13.232918,25.962032,13.629692,4.039196,3.7926848,7.580191,19.368595,58.955788,-40.540215,7.9185348,19.30665,56.90437,-41.45624,2.2887993,19.86473,57.912876,-45.046803,2.9843493,19.696703,54.960865,-44.995003,6.975385,19.40211,57.00809,-43.078606,7.395645,19.302553,55.334633,-42.184425,0.03303046,0.6142231,0.998365,-0.99995697,3.1168118,0.90835303,4.585425,0.8439069,5001,5001,-7.7709675,9.87511,18.67112,59.540817,-27.761778,10.122763,18.767588,58.636684,-28.609997,10.596204,18.95217,52.087357,-30.66916,-0.6641509,1.563855,5.402136,-6.691514,0.004480459,0.65416276,1.8144515,-2.474903,-0.5375189,0.46582332,0.8401206,-1.4737849,0.6172236204147339,-1.7676904201507568,5524,154,278.6666666666667,73.32272650564914,377,201,3.032976659566103,0.996434839138622,5.086240871985123,0.8076966495870523,845.1894957990876,267.40610106902426,1211.9028831590563,581.8327834838616,0.050347675,0.60983646,0.9996157,-0.99999934,3,845.1894957990876,5306,35,219.25,3.960744879438715,224,214,3.0368924313151684,1.0784160740545934,4.928818837529403,0.8603431078475665,665.8386655658508,21.13207596520526,693.2417149589743,639.3289413125083,0.011911227,0.45937988,0.90096,-0.9967835,4,665.8386655658508,3.431444662041031,0.003728776006028056,0.8184853899874724,67.20767718896968,71.46133601700421,438.7992991707288,5
999981,30.478146,13.528309,30.520449,13.666023,4.314068,4.123453,10.240299,21.886381,63.81676,-48.672493,10.00569,21.653685,63.380024,-49.353737,4.64161,22.40302,61.64121,-51.856396,4.730849,22.061188,59.992733,-51.381187,9.730888,21.581703,60.418537,-49.08246,9.515658,21.253489,59.498634,-49.5148,0.048509482,0.6003755,0.998268,-0.99985784,3.1211443,0.8489684,4.6388154,0.81924856,6001,6001,-10.387706,12.609144,21.151962,61.885593,-33.220024,12.297766,21.035223,61.008617,-33.74238,12.75025,21.537933,59.265068,-38.62529,-0.7522974,1.5943872,4.674155,-4.4004755,0.018664489,0.6711758,1.8540944,-1.8599507,-0.5502171,0.47203705,0.7375177,-1.5866657,0.5609010457992554,-2.169259548187256,6519,159,199.0,91.84770002564028,304,27,2.9366749599932165,1.044796289116922,4.871502588225767,0.7883909085819961,584.3983170386504,292.5726472006266,902.5875216562905,29.723909381338938,0.04554478,0.60129404,0.99959505,-0.99999994,5,584.3983170386504,6063,38,252.33333333333334,2.6246692913372702,256,250,3.22196450172443,1.11277897542695,4.996076190651954,0.8430846339231409,813.0090426017979,11.39777944124119,828.9176924597522,802.8074506527432,-0.02066636,0.4824991,0.9318621,-0.994388,3,813.0090426017979,3.36959202302387,0.002630984003189951,0.8146893419907428,67.28887469501933,71.47578704403713,510.27699267969,6
999981,25.471937,12.346344,25.945807,13.372459,4.363894,4.1317763,14.295756,23.53496,65.31135,-51.42701,14.262369,23.484575,65.38061,-51.320442,8.421815,24.117723,64.58537,-54.81399,8.759305,23.943336,63.448616,-55.27337,13.507141,23.529408,63.97241,-52.8422,13.538498,23.396029,63.503506,-53.324017,0.034199882,0.61246234,0.99977326,-0.99999994,3.1794915,0.84516245,4.563029,0.7976742,7001,7001,-14.060519,16.651884,22.786602,64.24804,-37.475456,16.434753,22.931429,63.715256,-38.155476,16.361208,23.214022,64.25624,-43.01574,-0.4646713,1.7940212,7.855923,-4.1811023,-0.01694624,0.7144503,1.7637829,-2.147022,-0.55711913,0.508881,0.96681273,-1.5872953,0.509796142578125,-2.3339695930480957,7496,163,244.25,132.75235402809247,390,28,3.0503191060949586,1.0043588767865481,4.927165553601199,0.8183938689558784,745.0404416636936,434.8113998750557,1204.0574568887002,31.407730992872565,0.027846798,0.60862666,0.9999565,-0.99999976,4,745.0404416636936,6983,41,306.6666666666667,2.357022603955158,310,305,3.295191836964233,1.0404706946345028,5.130684167025509,0.8419525197607394,1010.5254966690313,4.11589765779434,1016.0607149731073,1006.1984199672116,-0.008539933,0.49841008,0.9596965,-0.98902416,3,1010.5254966690313,3.386700579954777,0.0028105759993195534,0.8112844169954769,67.28122854500543,71.482024117955,581.7611261867569,7
999981,26.11336,13.516052,26.376799,13.845367,4.544555,4.2260656,17.990763,23.081532,64.68101,-50.848305,17.664883,22.771477,65.501625,-52.75781,11.513726,23.242357,63.49333,-51.834423,11.722396,22.825182,63.03493,-53.575233,17.407606,22.965494,64.530266,-51.2854,17.124464,22.665216,65.183975,-53.730804,0.047399353,0.5962178,0.99907094,-0.9999993,3.1538467,0.90108955,4.7017293,0.76752394,8001,8001,-17.56807,19.749424,22.698944,64.527306,-37.216343,19.352642,22.397743,64.99364,-36.589706,19.333504,22.882376,67.04774,-39.757317,-0.2663538,1.695282,7.1543803,-6.0361643,0.019622708,0.7331248,1.9255674,-2.4978042,-0.65422755,0.52480876,1.2177526,-1.6946036,0.4635600745677948,-2.510930061340332,8376,167,220.0,110.84223021935277,302,32,3.014461042283054,1.0258077968832835,4.9726127616316935,0.809628053056082,663.1814293022719,368.74697173067733,949.0178156149791,38.33084287215311,0.045181487,0.6044965,0.9997602,-1.0,4,663.1814293022719,7743,44,253.33333333333334,1.699673171197595,255,251,3.188228590822879,1.1318795911591717,4.937430473838121,0.8383454191668323,807.6845763417963,6.748267738690685,814.3612315568423,798.4407104383912,-0.015232404,0.50897115,0.9572808,-0.99835193,3,807.6845763417963,3.369523199973628,0.002478488953784108,0.8357286009704694,67.2978517410229,71.50558203092078,653.2701612637611,8
999981,23.427048,12.342384,23.755074,12.532906,4.399656,4.158545,19.441431,26.258284,76.707,-46.32053,20.011562,26.238855,76.43222,-51.21094,12.915181,27.158567,75.48614,-48.532192,13.895493,27.080612,76.38885,-51.13644,18.714123,26.532297,77.00168,-45.710194,19.286266,26.465366,75.97099,-51.531963,0.038678076,0.6213858,0.9987913,-0.99999803,3.0988941,0.8645743,4.421658,0.79086673,9001,9001,-19.17919,21.19035,25.666428,76.40193,-36.562267,21.71088,25.720741,76.56026,-35.61636,20.841995,25.808311,76.26316,-41.419857,-0.11443251,1.8013737,7.237006,-6.812049,0.065243945,0.7592513,2.0104806,-2.2540684,-0.7225506,0.5045316,0.96534705,-1.7105634,0.42155754566192627,-2.6899497509002686,9281,171,226.25,117.41033813084775,320,25,3.1282472479338477,1.1311659110474128,5.262755990464755,0.8076979527731415,707.7659398450331,394.3876651472326,974.2913718289482,26.43659628081649,0.028779784,0.60799694,0.9997168,-1.0,4,707.7659398450331,8593,47,283.3333333333333,10.656244908763853,297,271,3.315606492364887,1.116559020967499,4.788797936594936,0.8353674267532201,939.4218395033846,39.920033636256754,989.9870177275214,892.3956147327892,-0.004137277,0.51917154,0.9716892,-0.997756,3,939.4218395033846,3.4006019739899784,0.004599096020683646,0.8243497830117121,66.85561212501489,71.08516297803726,724.357352052757,9
