replay_buffer/size,trainer/QF1 Loss,trainer/min QF1 Loss,trainer/QF2 Loss,trainer/min QF2 Loss,trainer/Std QF1 values,trainer/Std QF2 values,trainer/QF1 in-distribution values Mean,trainer/QF1 in-distribution values Std,trainer/QF1 in-distribution values Max,trainer/QF1 in-distribution values Min,trainer/QF2 in-distribution values Mean,trainer/QF2 in-distribution values Std,trainer/QF2 in-distribution values Max,trainer/QF2 in-distribution values Min,trainer/QF1 random values Mean,trainer/QF1 random values Std,trainer/QF1 random values Max,trainer/QF1 random values Min,trainer/QF2 random values Mean,trainer/QF2 random values Std,trainer/QF2 random values Max,trainer/QF2 random values Min,trainer/QF1 next_actions values Mean,trainer/QF1 next_actions values Std,trainer/QF1 next_actions values Max,trainer/QF1 next_actions values Min,trainer/QF2 next_actions values Mean,trainer/QF2 next_actions values Std,trainer/QF2 next_actions values Max,trainer/QF2 next_actions values Min,trainer/actions Mean,trainer/actions Std,trainer/actions Max,trainer/actions Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/policy fn evaluation (s),time/training (s),time/epoch (s),time/total (s),Epoch
999981,38.267155,27.407942,38.24842,27.407597,0.00020999624,0.00017647582,-0.003265713,0.0011280751,-0.00014817878,-0.0056429277,-0.00023621588,0.0015504573,0.003439168,-0.003161681,-0.0032689169,0.001127418,-0.00016859628,-0.00565396,-0.0002355416,0.0015482602,0.003466934,-0.0030636992,-0.0032693348,0.0011314219,-0.00014526863,-0.005703362,-0.0002337882,0.0015484913,0.0035317754,-0.0030370369,-0.00691979,0.6173479,0.9993539,-0.99999976,3.184499,0.8511153,4.408815,0.83172876,1,1,-1.9963442,-0.0032881785,0.0010560347,-0.000539429,-0.005493263,-0.00018533197,0.0015203302,0.003305912,-0.0025459782,3.1804037,0.850978,4.405745,0.8282946,-1.9996352,0.37100267,-0.97770166,-2.7370548,-0.00045709137,0.0009978127,0.0015880978,-0.0028186664,0.0011547894,0.00076262373,0.0030733764,-0.00037200292,0.9999000430107117,-0.0,983,23,42.73913043478261,22.012283905177064,86,19,1.8130837392659487,0.5667191160777004,3.4421516614170358,0.905422093881395,77.48962242167076,52.719891200694555,189.19391075723348,27.14880573774281,0.35592362,0.59414786,0.9981905,-0.9956208,23,77.48962242167076,877,6,146.16666666666666,13.259168735465868,162,123,0.9081142407294744,0.09797298046688928,1.0074307585367608,0.504153200639206,132.73603151995817,14.521437670291972,149.95369078784208,112.63559067325662,-0.0005617298,0.00078778854,0.00033888736,-0.0017216852,6,132.73603151995817,4.749023283016868,0.0057077459641732275,0.9355649930075742,94.37450038798852,100.06479640997713,107.78089343389729,0
999981,8.47185,1.9141846,10.07547,4.175041,3.097057,2.6493888,1.3052765,8.806957,26.163145,-13.664372,2.5575337,8.409658,25.127977,-9.177578,0.08490576,8.133082,26.933208,-15.986935,1.4898512,7.3116436,26.01407,-9.617422,1.3060405,8.806568,26.163145,-13.664372,2.5584884,8.409043,25.127977,-9.177578,0.028290337,0.6094907,0.99999696,-0.99999964,3.1123967,0.86808324,4.46054,0.769263,1001,1001,37.3005,7.871027,6.9273543,24.052685,-6.245874,8.02578,6.8004766,25.046383,-5.6454115,7.868244,6.758586,23.342764,-1.9197968,38.10983,1.3123287,39.65861,27.880556,7.7282047,35.485897,71.6155,-70.93063,-0.33333334,3.2998316,2.0,-5.0,1.1079198122024536,-3.594515800476074,1979,79,17.785714285714285,0.524890659167824,20,17,-0.07768499781342274,0.7942136713166178,1.0831678497198225,-1.2277654713114237,-1.3816831753958756,0.2665707395744699,-0.738647289013106,-1.9365901128994185,0.33322036,0.9417743,1.0,-1.0,56,-1.3816831753958756,1865,62,17.642857142857142,0.47915742374995496,18,17,-0.07664408162690685,0.7924540659835544,1.079936868192988,-1.1776818589001363,-1.3522205829889995,0.29143606716035775,-0.6541599025009088,-2.0306674458683966,0.33333334,0.942809,1.0,-1.0,56,-1.3522205829889995,4.091773874009959,0.0037192300078459084,1.1131374519900419,93.39761690999148,98.60624746599933,206.39029807195766,1
999981,19.900673,-6.2644653,26.91961,0.1544342,5.81048,5.2747355,-38.120728,23.373808,26.148516,-111.497604,-37.288765,22.739416,27.350193,-97.32459,-36.71653,24.614565,31.17323,-111.525894,-34.669495,22.30401,34.487568,-95.81021,-38.120728,23.373808,26.148516,-111.497604,-37.288765,22.739416,27.350193,-97.32459,-0.011886288,0.6242445,0.998673,-0.9999998,3.1846306,0.87063634,4.92899,0.8023853,2001,2001,77.78573,-23.041193,20.122576,28.469526,-85.97189,-23.566153,20.116257,33.947987,-85.38212,-23.437645,20.584291,36.434174,-83.45236,38.256683,1.1389656,39.684143,32.166977,8.29676,40.51086,79.55966,-79.27426,-0.33333334,3.2998316,2.0,-5.0,1.227704644203186,-7.229208946228027,2977,135,17.821428571428573,0.4270807408250499,19,17,-0.07731485318529005,0.7919259560854963,1.0704118632881834,-1.1819931452586634,-1.3778611335521336,0.33173831088694594,-0.41168796847332967,-1.879305361099323,0.33509406,0.94180405,1.0,-1.0,56,-1.3778611335521336,2860,118,17.767857142857142,0.42219965776917456,18,17,-0.0813371632957767,0.7911969101590205,1.0804169206961758,-1.18412722653954,-1.445187097844604,0.311203738364314,-0.6301418349762864,-2.06518634717719,0.33333334,0.942809,1.0,-1.0,56,-1.445187097844604,4.451967026980128,0.006246689998079091,1.012388001952786,92.44435650500236,97.91495822393335,304.30793980282033,2
999981,39.182873,-3.904663,44.64201,3.0039673,8.709093,8.077213,-119.540306,41.432606,15.453212,-275.54596,-118.08909,40.069706,25.13599,-252.62314,-112.96609,42.352253,-3.778994,-278.7739,-110.2073,39.44664,-4.2667975,-250.27808,-119.540306,41.432606,15.453212,-275.54596,-118.08909,40.069706,25.13599,-252.62314,0.028260602,0.60700583,0.9996685,-1.0,3.173418,0.8748879,5.2920356,0.77114296,3001,3001,159.87115,-96.0417,37.233936,20.25256,-244.21466,-96.40503,37.513805,19.494709,-249.3859,-96.69989,37.903603,25.59789,-246.6553,38.24993,1.2009504,39.671387,31.312256,8.404407,42.71115,81.4087,-81.481766,-0.33333334,3.2998316,2.0,-5.0,1.3578760623931885,-10.780182838439941,3962,190,17.90909090909091,0.4775972922386799,20,17,-0.0781531044718731,0.7941841118642011,1.0773837670414395,-1.2795989003033157,-1.3996510528144548,0.4169268062500166,0.34756425818380476,-1.9009904499994104,0.33412573,0.9418123,1.0,-1.0,55,-1.3996510528144548,3843,173,17.87272727272727,0.33327823236042464,18,17,-0.0834837031308409,0.7919033882137118,1.0804736290079753,-1.17831975259176,-1.4920814577748474,0.29630795986542036,-0.780474265993417,-1.9677571667955736,0.33333334,0.942809,1.0,-1.0,55,-1.4920814577748474,4.655110770021565,0.00632190698524937,0.947050818009302,92.7238305999781,98.33231409499422,402.6434626028058,3
999981,189.73795,-3.2618408,203.05688,4.9609375,12.261828,11.620645,-249.43018,59.050213,-75.570786,-487.17307,-246.42534,56.641605,-81.1045,-467.3995,-234.7625,60.52849,-70.369415,-492.6006,-231.7377,58.14872,-70.69756,-465.98578,-249.43018,59.050213,-75.570786,-487.17307,-246.42534,56.641605,-81.1045,-467.3995,0.018200176,0.60087794,0.99995166,-0.9999999,3.1484032,0.83376217,4.7896686,0.77458334,4001,4001,289.38818,-214.53273,54.827408,-60.55169,-442.96808,-214.10886,54.527935,-64.76791,-444.7301,-216.55957,58.44311,4.0476346,-430.34128,38.180683,1.1819787,39.680107,32.49336,8.572391,44.87085,85.94425,-86.54365,-0.33333334,3.2998316,2.0,-5.0,1.5010950565338135,-14.286689758300781,4952,246,17.678571428571427,0.5038119992737815,19,17,-0.07627248235838849,0.7957473329445245,1.084309512476844,-1.2551443716733284,-1.3483885274072251,0.41737363877269595,-0.00868651698091305,-1.9798400516440737,0.3337716,0.94245493,1.0,-1.0,56,-1.3483885274072251,4834,229,17.696428571428573,0.4597997567708476,18,17,-0.07727270541384572,0.7919159430967199,1.0759630690183792,-1.1745593579293334,-1.3674509118771627,0.3194857063601012,-0.7201329378983374,-1.8980049307208295,0.33333334,0.942809,1.0,-1.0,56,-1.3674509118771627,4.433131847996265,0.004199708986561745,0.9424013599636964,91.58713872695807,96.9668716439046,499.6135419777711,4
999981,278.36612,10.1970215,291.2138,16.6156,16.122942,15.171508,-424.27206,77.51459,-214.71907,-699.4307,-420.01825,77.86233,-221.05219,-680.5636,-401.1651,77.77254,-182.14308,-691.5413,-397.8233,77.59801,-196.97046,-670.92834,-424.27206,77.51459,-214.71907,-699.4307,-420.01825,77.86233,-221.05219,-680.5636,0.032404188,0.59867543,0.9997717,-0.9999824,3.173255,0.8633389,4.45561,0.79806,5001,5001,464.06744,-380.58194,74.73543,-177.43803,-626.844,-379.01514,74.2224,-184.02943,-625.3773,-382.95636,74.75268,4.336444,-649.4607,38.17061,1.190404,39.655167,32.860115,8.819349,46.211353,91.04938,-90.902245,-0.33333334,3.2998316,2.0,-5.0,1.6591215133666992,-17.802947998046875,5942,302,17.678571428571427,0.4670248868079293,18,17,-0.07658819119370958,0.7930719928838387,1.0761939674452712,-1.18351992674392,-1.3539698086030802,0.37010541302772554,-0.5538980177856954,-2.021159420469883,0.33333978,0.94279927,1.0,-1.0,56,-1.3539698086030802,5828,285,17.75,0.4330127018922193,18,17,-0.07616519767299935,0.7925595169726519,1.080464570091023,-1.1778269069940086,-1.3519322586957385,0.32898260528555345,-0.5538675928942298,-1.9811194541558637,0.33333334,0.942809,1.0,-1.0,56,-1.3519322586957385,4.266169779992197,0.0055713310139253736,0.994632903020829,93.48422130401013,98.75059531803709,598.3672018697252,5
999981,261.8503,27.863281,288.49704,30.533691,18.848146,17.293877,-628.6724,89.20488,-364.87802,-961.2355,-627.43994,89.647995,-384.69965,-948.25433,-601.282,87.477745,-325.2398,-943.69507,-601.943,87.69666,-322.86792,-940.68695,-628.6724,89.20488,-364.87802,-961.2355,-627.43994,89.647995,-384.69965,-948.25433,0.01050287,0.6070659,0.99925244,-0.99999255,3.1593556,0.84785664,4.376797,0.76280016,6001,6001,670.22943,-580.0447,87.061226,-200.56265,-899.50543,-583.02246,86.4784,-220.36206,-904.397,-578.59204,88.86838,3.5339577,-900.3557,38.138954,1.2972122,39.646164,32.05366,8.829986,47.542904,90.010445,-90.389015,-0.33333334,3.2998316,2.0,-5.0,1.833674669265747,-21.302005767822266,6935,358,17.732142857142858,0.44284274170133014,18,17,-0.07867645962295984,0.7930534161448355,1.0768349876850727,-1.186146640507937,-1.3951022215285556,0.26100269782696645,-0.8477977127019496,-1.9525018232858051,0.3333334,0.9428089,1.0,-1.0,56,-1.3951022215285556,6821,341,17.732142857142858,0.4428427417013301,18,17,-0.08134318903531122,0.7930714974235848,1.080304674307094,-1.1869109971724214,-1.4423890484297153,0.2746234313819743,-0.6604317760875222,-1.9072835187977493,0.33333334,0.942809,1.0,-1.0,56,-1.4423890484297153,4.358971723995637,0.00425542303128168,1.0364177279989235,91.98124786600238,97.38089274102822,695.7514271487598,6
999981,756.1929,29.845703,845.8153,34.835205,21.179092,21.163418,-833.5633,112.58029,-328.39832,-1239.4531,-825.592,114.77288,-308.21353,-1226.5941,-803.84265,106.03466,-306.80743,-1217.8834,-796.02496,107.78542,-286.37125,-1211.0585,-833.5633,112.58029,-328.39832,-1239.4531,-825.592,114.77288,-308.21353,-1226.5941,0.0023397424,0.6079676,0.99900866,-0.9999992,3.1166742,0.8720784,5.0275164,0.8428968,7001,7001,873.25195,-780.74023,112.01087,-80.97108,-1139.2979,-773.56647,111.35331,-98.91485,-1136.5823,-779.8252,120.80485,3.7644234,-1149.3185,38.11171,1.2700846,39.652637,31.30693,8.92988,49.251713,93.89156,-94.76811,-0.33333334,3.2998316,2.0,-5.0,2.0265514850616455,-24.797138214111328,7930,414,17.767857142857142,0.42219965776917456,18,17,-0.0813731315234598,0.791480248843121,1.0777634639563025,-1.1853813678171659,-1.445826176175759,0.32949295093122327,-0.7543093074487699,-1.9909734749004016,0.33333734,0.9428034,1.0,-1.0,56,-1.445826176175759,7819,397,17.821428571428573,0.3829930462415574,18,17,-0.08016497684038755,0.7917090772775759,1.0817311578554787,-1.183295584298582,-1.4286544086911925,0.28962564279498687,-0.6743627525719658,-1.9339767853047358,0.33333334,0.942809,1.0,-1.0,56,-1.4286544086911925,4.414818311983254,0.0037303369608707726,1.034531065961346,94.01680384704378,99.46988356194925,795.2238184287562,7
999981,904.9999,52.979004,1046.1108,63.802734,25.641064,25.633026,-1087.583,133.1791,-511.82172,-1459.1,-1089.7021,133.93315,-503.23502,-1450.796,-1049.0022,125.323074,-336.14584,-1463.0527,-1050.2216,126.63974,-352.80637,-1450.1143,-1087.583,133.1791,-511.82172,-1459.1,-1089.7021,133.93315,-503.23502,-1450.796,0.038420256,0.60449815,0.9998518,-0.9999735,3.161794,0.8235917,4.4417114,0.77281135,8001,8001,1131.4764,-1025.2549,125.56614,-394.1513,-1377.3577,-1029.3202,125.26858,-419.65445,-1381.745,-1020.3434,135.95482,3.415561,-1347.5895,38.204014,1.222236,39.670174,28.88086,9.157426,50.86682,99.31793,-99.99967,-0.33333334,3.2998316,2.0,-5.0,2.239698886871338,-28.3829345703125,8924,470,17.75,0.4330127018922193,18,17,-0.07955271135499446,0.7921427227471953,1.0765167668829836,-1.1769328704844637,-1.412060626551152,0.2693496820248717,-0.7708534605698827,-1.9174148552356645,0.3333333,0.942809,1.0,-1.0,56,-1.412060626551152,8819,453,17.857142857142858,0.34992710611188255,18,17,-0.08039139641703713,0.7926324241700846,1.0806582351940626,-1.1712095775857543,-1.4355606503042349,0.26433267262827326,-0.7014521543998053,-1.9348826331275113,0.33333334,0.942809,1.0,-1.0,56,-1.4355606503042349,6.042400651029311,0.006661368010099977,1.0937876629759558,93.18958866398316,100.33243834599853,895.5585572716664,8
999981,464.1308,70.40625,512.4674,77.94971,31.94185,31.895973,-1388.6448,173.09045,-561.9945,-1904.2601,-1387.4133,174.87445,-544.8001,-1899.2124,-1339.3535,160.77512,-497.48874,-1913.3895,-1337.8826,162.70099,-424.07162,-1895.5034,-1388.6448,173.09045,-561.9945,-1904.2601,-1387.4133,174.87445,-544.8001,-1899.2124,0.015711129,0.6085471,0.9994277,-0.9999932,3.1804414,0.834483,4.9656,0.7726671,9001,9001,1431.5374,-1313.5679,161.73189,-480.74915,-1744.1533,-1313.3849,162.76491,-466.57886,-1750.5845,-1313.8994,158.80293,-609.13696,-1735.2225,38.230614,1.1544408,39.67302,29.98256,9.279338,51.864037,98.97617,-99.76599,-0.33333334,3.2998316,2.0,-5.0,2.4752445220947266,-31.927358627319336,9915,526,17.696428571428573,0.4597997567708476,18,17,-0.07839355194523187,0.7915224032245788,1.069394705437077,-1.1885945974615495,-1.3872858924593712,0.3056668258996522,-0.7064805402981524,-2.0269821228138074,0.33333334,0.942809,1.0,-1.0,56,-1.3872858924593712,9811,509,17.714285714285715,0.4517539514526256,18,17,-0.07798761510261928,0.7929407967333214,1.079633421427967,-1.1734264498811198,-1.3814948961035416,0.35838890325713335,-0.5726360372651045,-1.9053645613519348,0.33333334,0.942809,1.0,-1.0,56,-1.3814948961035416,4.218663482053671,0.004388195986393839,1.0992533480166458,93.67951590102166,99.00182092707837,994.5629871786805,9
