replay_buffer/size,trainer/QF1 Loss,trainer/min QF1 Loss,trainer/QF2 Loss,trainer/min QF2 Loss,trainer/Std QF1 values,trainer/Std QF2 values,trainer/QF1 in-distribution values Mean,trainer/QF1 in-distribution values Std,trainer/QF1 in-distribution values Max,trainer/QF1 in-distribution values Min,trainer/QF2 in-distribution values Mean,trainer/QF2 in-distribution values Std,trainer/QF2 in-distribution values Max,trainer/QF2 in-distribution values Min,trainer/QF1 random values Mean,trainer/QF1 random values Std,trainer/QF1 random values Max,trainer/QF1 random values Min,trainer/QF2 random values Mean,trainer/QF2 random values Std,trainer/QF2 random values Max,trainer/QF2 random values Min,trainer/QF1 next_actions values Mean,trainer/QF1 next_actions values Std,trainer/QF1 next_actions values Max,trainer/QF1 next_actions values Min,trainer/QF2 next_actions values Mean,trainer/QF2 next_actions values Std,trainer/QF2 next_actions values Max,trainer/QF2 next_actions values Min,trainer/actions Mean,trainer/actions Std,trainer/actions Max,trainer/actions Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/policy fn evaluation (s),time/training (s),time/epoch (s),time/total (s),Epoch
999981,37.860054,27.398247,37.840775,27.398138,0.00023354263,0.00013901643,-0.0026360913,0.00050112803,-0.0010382722,-0.004158169,0.00032928682,0.001148458,0.0033780443,-0.0021887938,-0.0026444811,0.00048712196,-0.0010872183,-0.004212917,0.00033233856,0.0011470767,0.0032996577,-0.0021325126,-0.002639309,0.00049754925,-0.0010589781,-0.004174351,0.0003327001,0.0011483113,0.0032556267,-0.0021616314,0.0038948886,0.6022101,0.9994646,-0.9999508,3.1230242,0.8540842,4.4540024,0.801948,1,1,-1.99752,-0.0026639318,0.0004343107,-0.0013689373,-0.0039180294,0.0003303338,0.0011713314,0.0032369548,-0.0019923595,3.1171575,0.85332304,4.446342,0.7973971,-2.000163,0.3811419,-0.8146002,-2.748779,-0.00041946454,0.00050671597,0.0006035409,-0.0019966601,0.0005425583,0.0007207657,0.0024462875,-0.00088227994,0.9999000430107117,-0.0,992,138,7.188405797101449,0.6085230949338265,9,6,0.537323001826089,0.2892428315856412,1.0072959393413852,-0.4064851494271338,3.8624957812426106,0.5199108711485144,5.180515590296619,2.4331431363929488,-0.4662691,0.52338284,0.99656427,-0.997726,138,3.8624957812426106,907,7,129.57142857142858,17.22835820763581,150,96,0.9619523358809225,0.06251947343445081,1.1401716896538514,0.7340629498507896,124.6415383777138,19.350373855354633,151.68618155522435,87.75837427906814,-0.00033395414,0.00034240764,5.1558978e-05,-0.0009381353,7,124.6415383777138,9.686362607986666,0.005893010005820543,2.5584779520286247,182.70343731198227,194.95417088200338,226.5645307120867,0
999981,9.5767975,3.753521,11.884037,7.372902,3.0551596,2.2682943,1.1649393,8.554084,26.675694,-11.828579,3.2385106,6.732849,23.674421,-5.0380087,1.1939704,8.070063,26.22013,-12.585331,3.0066578,6.4207444,24.192614,-5.8095737,1.1649401,8.554084,26.675694,-11.828579,3.2385106,6.732849,23.674421,-5.0380087,-0.00044584894,0.61665493,0.9994867,-0.9999995,3.1979332,0.89195496,5.707411,0.7973315,1001,1001,37.346283,8.4221325,6.431697,23.700075,-8.938649,8.25997,6.1754246,22.841507,-4.2306848,7.9783444,6.343341,22.665071,-1.4682028,38.21152,1.3125913,39.676792,31.5176,7.9489098,35.43564,65.73293,-64.84953,-0.33333334,3.2998316,2.0,-5.0,1.1076852083206177,-3.5974645614624023,1989,194,17.803571428571427,0.43995303552696136,19,17,-0.07844409818128774,0.7932100283468962,1.079321644796939,-1.2383042667225437,-1.3965851051204263,0.36104499823666725,-0.03377093258453823,-2.042624189124976,0.33334014,0.9411802,1.0,-1.0,56,-1.3965851051204263,1897,63,17.678571428571427,0.4670248868079293,18,17,-0.07766462389300692,0.7944661627006789,1.0808494330877139,-1.1843513128209027,-1.3729996009656578,0.29513007185759366,-0.7285866657123508,-1.8919968119560577,0.33333334,0.94280905,1.0,-1.0,56,-1.3729996009656578,6.24714169598883,0.005575402989052236,2.071341427974403,187.9779065650073,196.30196509195957,422.87189133500215,1
999981,17.550049,-0.60395813,20.322079,3.422226,5.2962093,4.690455,-42.631977,17.481052,25.412445,-82.247536,-40.518692,16.325087,26.583132,-78.02201,-38.65798,19.174158,23.49923,-84.50798,-36.67971,17.582014,25.356886,-78.43821,-42.631977,17.48105,25.412445,-82.247536,-40.518692,16.325087,26.583132,-78.02201,0.043868642,0.6062922,0.99996096,-1.0,3.084878,0.8912865,4.851962,0.80900836,2001,2001,81.65515,-27.080826,15.765035,25.765537,-64.27386,-27.249165,15.810349,26.84709,-60.962234,-26.731617,16.059982,38.251076,-56.835476,38.228596,1.1429547,39.680954,31.88969,8.382507,39.104527,70.05469,-69.08546,-0.33333334,3.2998316,2.0,-5.0,1.2275151014328003,-7.2180070877075195,2984,250,17.767857142857142,0.5342241179161282,20,17,-0.07820124502852036,0.7954230298800675,1.0770759863173782,-1.2379055879217205,-1.389468550060317,0.3148120185624997,-0.5132110964117067,-1.8826128215869615,0.3333884,0.94267064,1.0,-1.0,56,-1.389468550060317,2890,119,17.732142857142858,0.4428427417013301,18,17,-0.08147963925594595,0.7914210208655289,1.074879980227725,-1.174952513659578,-1.4448086032348983,0.3821691686406784,-0.5951129550669938,-1.956663693078509,0.33333334,0.942809,1.0,-1.0,56,-1.4448086032348983,6.834312514984049,0.004290015029255301,1.2367760999477468,177.301758623973,185.37713725393405,608.2531197569333,2
999981,40.945942,-5.203308,50.45117,1.4869995,7.3879976,6.973939,-120.244484,28.26947,-36.489536,-193.46277,-119.64067,27.522959,-30.6901,-188.0119,-113.95,30.800467,-4.9468837,-200.31215,-112.42839,29.154287,-4.3860235,-194.06079,-120.244484,28.26947,-36.489536,-193.46277,-119.64067,27.522959,-30.6901,-188.0119,0.04284599,0.6042272,0.9998939,-0.99998313,3.0738702,0.91118544,4.7418103,0.7893066,3001,3001,160.13489,-99.05521,26.250034,-17.096876,-176.01929,-100.049904,26.209204,-19.857,-174.89584,-98.233765,26.254074,7.7783885,-168.22568,38.10342,1.3111458,39.656372,28.699978,8.80719,42.39571,77.545654,-76.514595,-0.33333334,3.2998316,2.0,-5.0,1.35767662525177,-10.730222702026367,3975,306,17.696428571428573,0.4597997567708476,18,17,-0.07905240928159238,0.7932948681773302,1.0734846250619856,-1.1855990268987628,-1.3989453142510366,0.2982666403162075,-0.6971995136763904,-1.9008571783121737,0.33340696,0.94271344,1.0,-1.0,56,-1.3989453142510366,3882,175,17.714285714285715,0.45175395145262565,18,17,-0.07538445245126954,0.7930828878996864,1.0747820346260724,-1.1759697439733865,-1.3353817291367747,0.29873147211280826,-0.5119792703285218,-1.8419723698447492,0.33333334,0.942809,1.0,-1.0,56,-1.3353817291367747,8.9535287200124,0.004417783988174051,2.245916154992301,181.85745376098203,193.0613164199749,801.3175069349818,3
999981,85.01204,-8.780273,82.30729,-0.012939453,10.121211,9.541542,-230.63208,42.43174,-91.091606,-341.9947,-232.6558,41.494488,-100.983635,-340.21152,-221.11026,44.251553,-68.2781,-348.89005,-221.15942,42.781834,-69.48711,-342.668,-230.63208,42.43174,-91.091606,-341.9947,-232.6558,41.494488,-100.983635,-340.21152,0.01926256,0.6134535,0.999607,-1.0,3.1980534,0.8404758,4.6657906,0.77420413,4001,4001,272.60687,-201.75833,38.895397,-75.591576,-310.83832,-205.54613,39.2264,-79.521225,-317.885,-204.89638,40.50445,3.3048828,-317.33615,38.25761,1.1214076,39.672783,33.770695,9.129481,44.968468,78.993225,-78.33455,-0.33333334,3.2998316,2.0,-5.0,1.50087571144104,-14.312777519226074,4968,362,17.732142857142858,0.4428427417013301,18,17,-0.07833042297127824,0.792345197133577,1.0792779186928805,-1.172128642304015,-1.3889662501871303,0.3240778270008308,-0.6912082343269923,-1.9710730496946764,0.33480775,0.9421612,1.0,-1.0,56,-1.3889662501871303,4878,231,17.785714285714285,0.41032590332414487,18,17,-0.08193348033689113,0.791296798958907,1.0772091519713742,-1.1814128836540607,-1.4572454717061352,0.2701437914039499,-0.8173073641031454,-2.0072530824682198,0.33333334,0.942809,1.0,-1.0,56,-1.4572454717061352,6.661090428009629,0.006821807997766882,1.9965853940229863,179.1188301029615,187.7833277329919,989.1035658938345,4
999981,119.093666,-8.36792,131.03685,1.0373535,12.748853,11.6948185,-371.41595,61.634506,-155.0208,-546.8801,-369.6867,59.40322,-184.31335,-538.58514,-356.5932,61.594112,-168.91602,-554.206,-354.54114,59.428646,-171.32439,-534.814,-371.41595,61.634506,-155.0208,-546.8801,-369.6867,59.40322,-184.31335,-538.58514,0.0055448525,0.6259956,0.99985325,-1.0,3.2194483,0.8271083,4.798607,0.8022585,5001,5001,411.80188,-335.83655,57.789917,-121.8423,-485.21497,-337.14148,57.05438,-149.55965,-490.3527,-335.96185,58.02738,3.5131278,-497.6175,38.122623,1.2704748,39.676743,32.093075,9.399185,46.745564,83.69322,-82.95438,-0.33333334,3.2998316,2.0,-5.0,1.658884048461914,-17.773632049560547,5964,418,17.785714285714285,0.41032590332414487,18,17,-0.08071102785386156,0.7935917443630707,1.082755360300036,-1.1759409107409649,-1.435503281115109,0.3261219488433986,-0.6595384091126135,-1.8914611060781468,0.33333334,0.942809,1.0,-1.0,56,-1.435503281115109,5874,287,17.785714285714285,0.41032590332414487,18,17,-0.07915610421643543,0.7921364262482914,1.080067486448055,-1.1731273104592772,-1.4078478535637444,0.2535183479376346,-0.8387300454495361,-1.952431647452035,0.33333334,0.942809,1.0,-1.0,56,-1.4078478535637444,9.697275516984519,0.005168400006368756,2.006204117962625,183.14160685997922,194.85025489493273,1183.9583662618534,5
999981,341.566,5.1394043,390.51172,14.550781,15.280487,15.120255,-530.5687,84.87181,-291.9339,-786.2412,-527.7269,83.37473,-300.1819,-777.2605,-510.25113,83.97931,-262.982,-796.8255,-506.62592,82.60803,-269.35004,-772.7724,-530.5687,84.87181,-291.9339,-786.2412,-527.7269,83.37473,-300.1819,-777.2605,0.008718249,0.61402386,0.9998495,-1.0,3.1260848,0.9098527,5.6590776,0.75732917,6001,6001,570.53687,-489.52246,79.245735,-184.94113,-730.8765,-487.98682,79.057175,-205.77731,-732.6456,-490.4134,80.60838,4.1263776,-718.56506,38.143856,1.313264,39.680492,30.125807,9.416225,48.109196,84.22824,-83.932045,-0.33333334,3.2998316,2.0,-5.0,1.8334227800369263,-21.300148010253906,6957,474,17.732142857142858,0.4428427417013301,18,17,-0.07999044778457064,0.7930919529453171,1.083447570010593,-1.1801640515364145,-1.4184020473228334,0.3336836855520393,-0.6580671106113691,-1.9562500112822634,0.33333334,0.942809,1.0,-1.0,56,-1.4184020473228334,6870,343,17.785714285714285,0.41032590332414487,18,17,-0.0772202071625316,0.7907765399938992,1.0811417876701424,-1.176627548267965,-1.373416541676455,0.2991034865559766,-0.5544122259018385,-1.9647900360726913,0.33333334,0.942809,1.0,-1.0,56,-1.373416541676455,9.112433253962081,0.0047885149833746254,2.453671400959138,187.57294165098574,199.14383482089033,1383.1059473788482,6
999981,879.895,6.5424805,903.1378,17.72705,17.705524,16.44625,-712.5653,108.569,-313.53433,-971.9349,-709.4849,107.44709,-324.24512,-965.09106,-689.75507,107.352036,-242.40625,-1038.7534,-687.1663,106.385635,-250.61366,-1008.6391,-712.5653,108.569,-313.53433,-971.9349,-709.4849,107.44709,-324.24512,-965.09106,-0.002804945,0.6166991,0.999727,-0.9999996,3.0801644,0.9009566,4.4912453,0.8170117,7001,7001,753.004,-664.82465,105.901024,-184.37308,-931.7107,-666.22253,106.731544,-197.3787,-935.95325,-669.1019,111.8316,4.194814,-957.614,38.102287,1.3573937,39.674988,29.642517,10.030645,51.42196,91.01162,-90.0209,-0.33333334,3.2998316,2.0,-5.0,2.026279926300049,-24.785778045654297,7950,530,17.732142857142858,0.4428427417013301,18,17,-0.07821217431366645,0.7920919448089362,1.0817724697035667,-1.182165602988116,-1.3868694480976929,0.2909997817697063,-0.6893488714329499,-1.8434862030534256,0.33333334,0.942809,1.0,-1.0,56,-1.3868694480976929,7864,399,17.75,0.4330127018922193,18,17,-0.08151409790088195,0.7934614754595866,1.0834508419087174,-1.1865836981613371,-1.4468752377406544,0.32098151004686026,-0.6989123598044822,-1.9713379973953873,0.33333334,0.942809,1.0,-1.0,56,-1.4468752377406544,7.5227707289741375,0.0042421650141477585,2.2805814469465986,171.72091814898886,181.52851248992374,1564.6379950246774,7
999981,1115.6323,31.603027,1202.6097,41.645508,23.159166,21.247475,-936.0627,132.64543,-310.34302,-1303.4392,-934.43506,129.516,-342.37146,-1298.0787,-906.12366,124.28235,-143.81683,-1314.94,-905.1545,122.74164,-160.92561,-1287.4795,-936.0627,132.64543,-310.34302,-1303.4392,-934.43506,129.516,-342.37146,-1298.0787,0.029198596,0.6153819,0.99977666,-0.99999887,3.1542487,0.8352109,4.574133,0.8606725,8001,8001,977.9165,-880.31885,124.11019,-245.96054,-1207.5278,-884.74725,124.80577,-284.19406,-1224.7494,-880.78125,140.05212,3.614024,-1219.4076,38.16161,1.2411047,39.67746,32.759163,10.026845,51.881268,92.46307,-91.49546,-0.33333334,3.2998316,2.0,-5.0,2.2393925189971924,-28.34394073486328,8943,586,17.732142857142858,0.4428427417013301,18,17,-0.07862527032137274,0.7934168528253418,1.0824219450364538,-1.1850689061212567,-1.394194525520056,0.29312016192553186,-0.7145881340155289,-1.954951877583846,0.33333334,0.942809,1.0,-1.0,56,-1.394194525520056,8861,455,17.803571428571427,0.3972963475229819,18,17,-0.0810614361760962,0.7911295181870884,1.0761986101020338,-1.1749314463828282,-1.4431830690637126,0.2876497066712453,-0.7474634889650118,-1.9343345422853924,0.33333334,0.942809,1.0,-1.0,56,-1.4431830690637126,6.738431429024786,0.006806347984820604,2.364294195023831,169.89275353995617,179.0022855119896,1743.6435398806352,8
999981,706.8484,34.95117,711.2804,52.10547,29.051826,27.981253,-1169.3992,180.39668,-83.51972,-1589.9738,-1166.526,178.77031,-109.63125,-1581.0687,-1136.91,165.07298,-35.099262,-1602.1974,-1133.8197,163.33432,-103.895874,-1564.4725,-1169.3992,180.39668,-83.51972,-1589.9738,-1166.526,178.77031,-109.63125,-1581.0687,0.012878478,0.61799735,0.99999803,-1.0,3.1096926,0.88806707,5.068239,0.75154334,9001,9001,1211.0022,-1100.5764,188.07506,17.258675,-1522.2222,-1102.0332,187.47751,29.384779,-1522.0665,-1099.919,184.6176,3.8355072,-1534.6637,38.256683,1.2253647,39.66559,31.03747,9.929288,52.62284,93.20682,-92.99262,-0.33333334,3.2998316,2.0,-5.0,2.474912405014038,-31.94625473022461,9939,642,17.785714285714285,0.41032590332414487,18,17,-0.08218885896764258,0.7924903512592878,1.0752817953393645,-1.1856443026606736,-1.4617875630673578,0.3279618043644618,-0.6734612127753368,-2.0379264982484484,0.33333334,0.942809,1.0,-1.0,56,-1.4617875630673578,9857,511,17.785714285714285,0.41032590332414487,18,17,-0.07829556523128407,0.792446271222856,1.0820002792993555,-1.182007775585965,-1.392542553042124,0.3143284473078249,-0.6477278297301414,-1.824484270626463,0.33333334,0.942809,1.0,-1.0,56,-1.392542553042124,6.169083330023568,0.005653822037857026,1.7333858880447224,161.95996531000128,169.86808835010743,1913.515782992763,9
